id,topic,variant,question,answer,ref,source,visibility,type,weight,notes,created,modified,verified,status,tags
1900,Radio Navigation,,PBN: Define the term ‘offset flight path’.,"SLOP - strategic lateral offset procedure. in remote areas, deliberate offsets can be used as extra mitigation against collision. GPS is so accurate that aircraft are flying precisely the same routes. Tming erros could cause collisions (previous nav accuracy actually help prevent this risk).",062.07.03.03.07,EASA LOs,Hidden,,0.2812307011336088,,09/02/2022,04/06/2025,,ok,"fadec,if"
1904,Radio Navigation,,PBN: Define ‘path definition error’ (PDE).,The inability of the system to accurately specify the desired path.1 of 3 component errors - others: NSE and FTE,062.07.04.01.01,EASA LOs,Hidden,,0.6731709530577064,,09/02/2022,04/06/2025,,ok,if
1905,Radio Navigation,,PBN: Define ‘flight technical error’ (FTE)?,"The FTE is the error in following the prescribed path, either by the auto-flight system or by the pilot.1 of 3 component errors - others: NSE and PDE",062.07.04.01.02,EASA LOs,Hidden,,0.21135995164513588,,09/02/2022,04/06/2025,,ok,"fadec,if"
1906,Radio Navigation,,PBN: Define ‘navigation system error’ (NSE)?,"The inability of the system to determine actual position, perhaps because of a sensor failure, limits of accuracy of GNSS etc.The accuracy of a navigation system may be referred to as NSE.1 of 3 component errors - others: FTE and PDE",062.07.04.01.03,EASA LOs,Hidden,,0.4742564973421394,,09/02/2022,04/06/2025,,ok,if
1907,Radio Navigation,,PBN: Define ‘total system error’ (TSE)?,"The geometric sum of the PDE, FTE and NSE equals the TSE.",062.07.04.01.04,EASA LOs,Hidden,,0.06535458844155073,,09/02/2022,04/06/2025,,ok,if
1908,Radio Navigation,,PBN: State that navigation accuracy depends on the TSE.,"The geometric sum of the PDE, FTE and NSE equals the TSE.",062.07.04.01.05,EASA LOs,Hidden,,0.7571667367592454,,09/02/2022,04/06/2025,,ok,if
1910,Radio Navigation,,State that on-board performance monitoring and alerting of flight technical errors is managed by?,on-board systems or flight crew procedures.,062.07.04.02.01,EASA LOs,Hidden,,0.6162676569074392,,09/02/2022,04/06/2025,,ok,"fadec,if"
1912,Radio Navigation,,"State that, dependent on the navigation sensor, the estimated position error (EPE) is compared with the required navigation specification. How is this displayed to the pilot?","On the NAV Display as Actual or ANP - with an RNP standard and the EPE adjacent to it, eg:RNP 5 / EPE 1 (I think?)",062.07.04.02.03,EASA LOs,Hidden,,0.41113313101232046,,09/02/2022,04/06/2025,,ok,if
1913,Radio Navigation,,Explain how a navigation system assesses the EPE.,"Through a 'kalman filter' computation, using inputs from multiple filters an taking into account their known errors. From wikipedia:For statistics and control theory, Kalman filtering, also known as linear quadratic estimation (LQE), is an algorithm that uses a series of measurements observed over time, including statistical noise and other inaccuracies, and produces estimates of unknown variables that tend to be more accurate than those based on a single measurement alone, by estimating a joint probability distribution over the variables for each timeframe. The filter is named after Rudolf E. Kálmán, who was one of the primary developers of its theory.",062.07.04.02.04,EASA LOs,Hidden,,0.13332147523760796,,09/02/2022,04/06/2025,,ok,if
1914,Radio Navigation,,Give an example of how the loss of the ability to operate in RNP airspace may be indicated by the navigation system.,"An alert is displayed prominently, usually on the Nav display. eg 'UNABLE REQD NAV PERF-RNP'",062.07.04.02.05,EASA LOs,Hidden,,0.03348675183951854,,09/02/2022,04/06/2025,,ok,if
1915,Radio Navigation,,State that on-board performance monitoring and alerting of path definition error is managed by?,Gross reasonableness checks of navigation data.,062.07.04.02.06,EASA LOs,Hidden,,0.20622912142425776,,09/02/2022,04/06/2025,,ok,if
1917,Radio Navigation,,State that abnormal and contingency procedures are to be used in case of loss of the PBN capability. Examples of these are?,"Radar monitoring by ATC, or changes of lfight level/routing or flying a conventional approach.",062.07.04.03.01,EASA LOs,Hidden,,0.543762605637312,,09/02/2022,04/06/2025,,ok,if
1922,Radio Navigation,,State that RNAV 10 requires that aircraft operating in oceanic and remote areas be equipped with?,"At least two independent and serviceable long-range navigation systems (LRNSs) comprising an INS, an inertial reference system (IRS)/flight management system (FMS) or a GNSS.",062.07.05.01.01,EASA LOs,Hidden,,0.21936572808772328,,09/02/2022,04/06/2025,,ok,if
1923,Radio Navigation,,State that operators may extend their RNAV 10 navigation capability time by?,"updating I think this means updating the equipment using ground aids. Because an IRS/INU drifts, they have (apparently) 6.2 hours within RNAV 10 airspace.",062.07.05.01.02,EASA LOs,Hidden,,0.5332664181478322,,09/02/2022,04/06/2025,,ok,if
1925,Radio Navigation,,State that manual data entry is acceptable for RNAV 5.,"Surprisingly little equipment - eg, 1 or more VOR/DME, DME/DME, INS, IRS, GNSSA nav database is not required meaning manual entry of data such as waypoints is permitted.",062.07.05.02.01,EASA LOs,Hidden,,0.4284612461924553,,09/02/2022,04/06/2025,,ok,if
1927,Radio Navigation,,"State that pilots must not fly an RNAV 1, RNAV 2, RNP 1 or RNP 2 standard instrument departure (SID) or standard instrument arrival (STAR) unless it is?",Retrievable by route name from the on-board navigation database and conforms to the charted route.,062.07.05.03.01,EASA LOs,Hidden,,0.0845278650522232,,09/02/2022,04/06/2025,,ok,if
1928,Radio Navigation,,RNP: State that the route may subsequently be modified - how?,through the insertion (from the database) or deletion of specific waypoints in response to ATC clearances.,062.07.05.03.02,EASA LOs,Hidden,,0.4854596983641386,,09/02/2022,04/06/2025,,ok,if
1929,Radio Navigation,,"RNP: State that the manual entry, or creation of new waypoints by manual entry, of either latitude and longitude or place/bearing/distance values is: not permitted? Or permitted?",Not permitted,062.07.05.03.03,EASA LOs,Hidden,,0.9054546654224397,,09/02/2022,04/06/2025,,ok,if
1932,Radio Navigation,,State that pilots must not fly an RNP APCH unless?,It is retrievable by procedure name from the on-board navigation database and conforms to the charted procedure.,062.07.05.05.01,EASA LOs,Hidden,,0.17243737960234284,A system capability question,09/02/2022,04/06/2025,,ok,if
1933,Radio Navigation,,State that an RNP APCH to LNAV minima is a: precision or non-precision?,non-precision IAP designed for two-dimensional approach operations.,062.07.05.05.02,EASA LOs,Hidden,,0.20688720792531967,,09/02/2022,04/06/2025,,ok,if
1934,Radio Navigation,,State that an RNP APCH to lateral navigation (LNAV)/vertical navigation (VNAV) minima has lateral guidance based on GNSS and vertical guidance based on?,Either SBAS or barometric vertical navigation (Baro-VNAV).,062.07.05.05.03,EASA LOs,Hidden,,0.6096806614659728,,09/02/2022,04/06/2025,,ok,if
1936,Radio Navigation,,Explain why an RNP APCH to LNAV/VNAV minima based on Baro-VNAV may only be conducted when the aerodrome temperature is within a promulgated range if the barometric input is not automatically temperature-compensated.,Lower temperatures cause uncompensated altimeters to over-read therefore aircraft are lower than indicated. And vice -versa - which could result in glidepath being too steep etc.,062.07.05.05.05,EASA LOs,Hidden,,0.24350612424314025,,09/02/2022,04/06/2025,,ok,if
1937,Radio Navigation,,State that the correct altimeter setting is critical for the safe conduct of an RNP APCH using Baro-VNAV.,"This seems obvious coming from the world of PARs and SRAs. However, of course, glidepath accuracy for ILS is independent of altimeter setting (notwithstanding decision height) etc",062.07.05.05.06,EASA LOs,Hidden,,0.4491094332188368,,09/02/2022,04/06/2025,,ok,if
1939,Radio Navigation,,State that an RNP APCH to localiser performance with vertical guidance (LPV) minima is a three-dimensional operation.,This would be using SBAS - pilots fly a geometric path in spaceto a DAThis is derived from the FAS data-block,062.07.05.05.08,EASA LOs,Hidden,,0.9108368749730288,,09/02/2022,04/06/2025,,ok,if
1940,Radio Navigation,,State that RNP APCH to LPV minima requires a final approach segment (FAS) data block.,"This is additional data in the nav database on the design of the approach to ensure repeatable, predictable path is flown.",062.07.05.05.09,EASA LOs,Hidden,,0.06456490419805049,,09/02/2022,04/06/2025,,ok,if
1941,Radio Navigation,,State that RNP approaches to LPV minima require SBAS.,LPV - Localiser performance with vertical guidance.,062.07.05.05.10,EASA LOs,Hidden,,0.6227016979828477,,09/02/2022,04/06/2025,,ok,if
1944,Radio Navigation,,State that RNP AR APCH requires authorisation.,"Another ambiguous vague term. This means operational approval - based on a/c performance, crew training, verification of database integrity.These approaches take advantage of later system developments - egTF, RF legs etc",062.07.05.06.01,EASA LOs,Hidden,,0.4424925507046282,,09/02/2022,04/06/2025,,ok,if
1946,Radio Navigation,,"State that A-RNP incorporates the navigation specifications RNAV 5, RNAV 2, RNAV 1, RNP 2, RNP 1 and RNP APCH.",It is expected that A-RNP will replace most if not all PBN specifications.,062.07.05.07.01,EASA LOs,Hidden,,0.2719765864312649,,09/02/2022,04/06/2025,,ok,if
1948,Radio Navigation,,State that a PinS departure is a departure procedure designed for?,helicopters only.,062.07.05.08.01,EASA LOs,Hidden,,0.837283153552562,,09/02/2022,04/06/2025,,ok,if
1950,Radio Navigation,,Recognise the differences in the instructions ‘proceed VFR’ and ‘proceed visually’.,"Visually: Min visibility maybe below VFR limits but the FATO is a heliport and the area between the FATO and the IDF are protected. VFRFATO is not a heliport, area is not protected. Min visibility is that on the chart or as required for the class of airspace.",062.07.05.08.03,EASA LOs,Hidden,,0.72871923353523,,09/02/2022,04/06/2025,,ok,if
2138,Flight Planning,,"In terms of fuel planning/policy, what must an operator establish?",A policy for purposes of flight planning and in-flight planning to ensure every fight carries sufficient fuel for the planned operation,7.1,BGS Flight Planning and Monitoring,Hidden,Knowledge,0.06078709848225116,,03/05/2022,04/06/2025,,ok,"fuel,if"
2139,Flight Planning,,"In an operators fuel policy, the quantity of fuel required for a flight will be the sum of: ?","- Taxy fuel- Trip fuel- Reserve fuel (consisting of contingency, alternate, final reserve and additional fuel)- Extra Fuel",7.1,BGS Flight Planning and Monitoring,Hidden,Knowledge,0.7959227487444877,,03/05/2022,04/06/2025,,ok,"fadec,fuel,if"
2140,Flight Planning,,Explain 'Taxy Fuel'?,This quanity must not be less than that expected to be used prior to take-off. Local conditions at the departure aerodrome and APU must be taken into account. An operator will usually have a standard allowance but the Aircraft Captain can vary this if appropriate.,7.1,BGS Flight Planning and Monitoring,Hidden,Knowledge,0.9749276540242136,,03/05/2022,04/06/2025,,ok,"fuel,if"
2141,Flight Planning,,Explain 'Trip Fuel' and the flight stages that are considered when planning?,"This is the 'runway to runway' fuel. Must include:Take off and climb and departure routingFuel from top of climb to top of descent - ie, cruiseTop of descent to approach including arrival procedureApproach and landing",7.1,BGS Flight Planning and Monitoring,Hidden,Knowledge,0.3085546484217048,,03/05/2022,04/06/2025,,ok,"fadec,fuel,if"
2142,Flight Planning,,Explain Reserve fuel (contingency) and the options available to operators for calculating it?,"Fuel for unforeseen events affecting the plan - eg, headwind, late departure, etcEither A: one of the following:- 5% of the trip fuel (or 5% remaining for in-flight)- 3% if alternate en route available- 20 mins flying time based on consumption and a consumption monitoring programme- An amount based on approved statistical analysis by the operatoror B:An amount for 5 mins at holding speed at 1500' above the destination in standard conditions.",7.2,BGS Flight Planning and Monitoring,Hidden,Knowledge,0.8773712548427283,,03/05/2022,04/06/2025,,ok,"fuel,if"
2143,Flight Planning,,Explain Reserve fuel (Alternate Fuel) and the flight stages considered for calculating it?,Alternate fuel must include:Fuel for Missed approach to missed approach altitude including full MAPClime to cruiseCruiseDescent to approachApproach and landing,7.2,BGS Flight Planning and Monitoring,Hidden,Knowledge,0.5442398954182863,,03/05/2022,04/06/2025,,ok,"fadec,fuel,if"
2144,Flight Planning,,Explain Reserve fuel (Final Reserve Fuel) and the flight stages considered for calculating it?,"(Note from CC - this looks similar to MLA)The minimum quantity of fuel to be in the tanks when the aircraft lands. If a landing below final reserve looks likely then an emergency must be declared. Final reserve fuel is:For aeroplanes with reciprocating engines - fuel to fly for 45 minsTurbine engines: fuel to fly for 30mins at holding speed at 1500' above airfield elevation - in standard conditions, calculated based on planned mass at arrival.",7.2,BGS Flight Planning and Monitoring,Hidden,Knowledge,0.34557454055175185,,03/05/2022,04/06/2025,,ok,"fadec,fuel,if"
